poverty_strata,allocation_residual
Medium,-0.04605562749337535
Medium,-0.6257958129331551
Low (bottom 25%),-0.42409617328376437
Low (bottom 25%),0.49257261956491327
Low (bottom 25%),0.880897248744648
Medium,0.573949846971899
Low (bottom 25%),1.2283602922535055
High (top 25%),1.247096370293601
Medium,1.9691568889653928
Medium,1.6982960677226657
Low (bottom 25%),1.5921409288651307
Low (bottom 25%),-0.5939749887023226
Low (bottom 25%),1.140406163366646
Medium,-0.15999746186538438
Low (bottom 25%),0.2873358556098748
Low (bottom 25%),1.7737884247976126
Low (bottom 25%),2.181411276973693
Medium,0.49821604192052
Medium,1.1911194173161035
Medium,1.9150616229669828
Medium,-0.11925619699791226
Low (bottom 25%),0.7097612064003281
Medium,-0.3913032833867855
Low (bottom 25%),-0.11643388500364195
Medium,-0.0020792375240389752
Medium,-0.5933809196122967
Medium,-0.5300579129405105
Medium,1.071395476686729
Medium,0.21545796498354705
Low (bottom 25%),0.985502269689216
Medium,0.4368086060766336
Low (bottom 25%),-0.1431092805652484
Low (bottom 25%),-0.3432248588155287
Medium,-0.039163909125176054
Medium,-0.2971594186252756
Medium,0.8229549201951035
Medium,0.9115790656738011
Medium,0.06588440789971914
Medium,1.7354502977131665
Medium,1.2599582428912184
Low (bottom 25%),1.7742170248906302
High (top 25%),4.134070530202564
Medium,0.5110433332839733
Medium,1.2579369760033583
Low (bottom 25%),-0.4304401928773674
Low (bottom 25%),-0.000641533415735745
High (top 25%),0.10600092230363985
High (top 25%),-0.7865671813489394
Medium,1.2788885113861153
Medium,0.3416404843305573
Medium,-0.0785986636175383
Medium,0.35125476441852166
High (top 25%),2.356679780190823
Medium,1.1818507413528592
High (top 25%),-1.4409622102420465
Medium,1.6562179836574225
High (top 25%),0.8775513791737398
High (top 25%),-0.201380008516081
Low (bottom 25%),-0.5213504929118062
Low (bottom 25%),-0.7161429189959431
Medium,-0.559668471484734
Low (bottom 25%),-0.8338784862357601
Medium,-0.4175834787225113
Medium,0.7175999405178378
Low (bottom 25%),-0.3794475304312067
Medium,-0.8979242712513357
Medium,0.18400727540246944
High (top 25%),-0.7734296216133121
Low (bottom 25%),-0.27136803810781784
Low (bottom 25%),-0.6911828144972773
Medium,-0.44613541410458857
Medium,0.15601097966862806
High (top 25%),-0.6422291281524913
Medium,-0.8719433767485227
High (top 25%),0.46232311210609106
Low (bottom 25%),-0.547728084041844
Medium,-0.42535631290315656
Low (bottom 25%),-0.7932243883636799
Medium,-0.965923685878057
High (top 25%),1.3826844715138125
High (top 25%),-0.8924557586803339
Medium,-1.121961085136136
Low (bottom 25%),-1.860402307601968
Medium,0.5478311699961407
Low (bottom 25%),-0.43832729204128135
Medium,0.09451012858123645
Medium,2.0919442349468023
Low (bottom 25%),-1.0825200838042481
Medium,-1.498467292085247
High (top 25%),1.634855724214847
High (top 25%),-0.5970243242572008
High (top 25%),0.14287882090022275
High (top 25%),-0.4582993677362928
Medium,-2.2697794087364946
Medium,-1.9548769431331405
High (top 25%),0.2328194936397009
High (top 25%),-0.5596843286707395
High (top 25%),-1.6956006789338876
High (top 25%),-1.5946680832632099
High (top 25%),-2.0413059664303113
Medium,-2.293757051819609
High (top 25%),0.06445767631897326
High (top 25%),-0.3364106544884056
High (top 25%),-2.246955047923185
Medium,-1.7322675245374815
High (top 25%),-0.7008212656467052
High (top 25%),-0.7294464222500912
Medium,0.671253369561692
High (top 25%),0.2703221486513388
Medium,-0.28768970898643853
High (top 25%),2.728731799901881
Low (bottom 25%),-0.1483687281413503
Medium,-0.05147830594576859
High (top 25%),0.6758217893921548
Low (bottom 25%),-0.16895578428768657
High (top 25%),-0.31124031279040243
High (top 25%),-0.886797793497028
High (top 25%),-1.1740756465708673
Low (bottom 25%),-1.2367564385151963
Medium,-0.6226431894414401
Medium,-0.3904296278832138
High (top 25%),0.4925995726404837
High (top 25%),-0.31635302368294166
High (top 25%),-0.4581963293883222
High (top 25%),2.030125700725317
Medium,0.7110110279366986
High (top 25%),2.81861478506
Medium,-0.1649685615731403
Medium,-0.4940011460448073
High (top 25%),0.6646900355048507
Medium,-0.49383462171492487
Medium,0.08966011224290918
Low (bottom 25%),-0.2592328530486578
Medium,-0.2888337087111616
High (top 25%),-0.304477995562411
Low (bottom 25%),-0.19109530485885862
High (top 25%),0.30705171192840724
High (top 25%),0.0838913101677317
High (top 25%),0.4988888733591068
Medium,-0.19658113539934752
High (top 25%),-0.3231391283739529
High (top 25%),-0.10864862599556381
Medium,-0.010733079109032068
High (top 25%),-0.7401468063493908
High (top 25%),-0.6914567059466775
