poverty,pred,ci_lo,ci_hi
-1.635,-0.033355301215212095,-0.8531800568210258,0.7864694543906016
-1.5818163265306122,-0.04127665868914241,-0.8376136841963904,0.7550603668181055
-1.5286326530612244,-0.04919801616307273,-0.8221170894148805,0.723721057088735
-1.4754489795918366,-0.05711937363700302,-0.8066968124064995,0.6924580651324934
-1.422265306122449,-0.0650407311109333,-0.7913602110515076,0.6612787488296409
-1.3690816326530613,-0.0729620885848636,-0.7761155885286218,0.6301914113588946
-1.3158979591836735,-0.0808834460587939,-0.7609723441730554,0.5992054520554675
-1.2627142857142857,-0.08880480353272421,-0.7459411527833851,0.5683315457179366
-1.2095306122448979,-0.0967261610066545,-0.7310341784459785,0.5375818564326694
-1.1563469387755103,-0.10464751848058478,-0.716265330338797,0.5069702933776276
-1.1031632653061225,-0.11256887595451506,-0.7016505696861676,0.4765128177771375
-1.0499795918367347,-0.12049023342844538,-0.6872082791181694,0.44622781226127867
-0.9967959183673469,-0.12841159090237567,-0.6729597081924005,0.4161365263876492
-0.9436122448979593,-0.13633294837630597,-0.658929511789178,0.38626361503656614
-0.8904285714285715,-0.14425430585023627,-0.6451464014665278,0.3566377897660553
-0.8372448979591838,-0.15217566332416657,-0.6316439335193059,0.32729260687097284
-0.784061224489796,-0.16009702079809687,-0.6184614610746754,0.29826741947848157
-0.7308775510204082,-0.16801837827202717,-0.605645280335081,0.26960852379102673
-0.6776938775510205,-0.17593973574595748,-0.5932500016413141,0.24137053014939922
-0.6245102040816328,-0.18386109321988775,-0.5813401718480637,0.2136179854082883
-0.571326530612245,-0.19178245069381805,-0.569992161285253,0.18642725989761688
-0.5181428571428572,-0.19970380816774835,-0.5592962993815014,0.15988868304600462
-0.46495918367346944,-0.20762516564167866,-0.5493591873633561,0.13410885607999878
-0.41177551020408165,-0.21554652311560896,-0.5403060199435441,0.10921297371232624
-0.35859183673469386,-0.22346788058953926,-0.5322825940843763,0.08534683290529771
-0.3054081632653063,-0.23138923806346956,-0.5254564600977618,0.06267798397082269
-0.2522244897959185,-0.23931059553739986,-0.5200163884810725,0.04139519740627279
-0.1990408163265307,-0.24723195301133016,-0.5161690471846871,0.021705141162026875
-0.1458571428571429,-0.2551533104852604,-0.5141316616379872,0.0038250406674664172
-0.09267346938775511,-0.2630746679591907,-0.5141197225256249,-0.012029613392756544
-0.03948979591836754,-0.27099602543312107,-0.5163297976534281,-0.025662253212814012
0.01369387755102025,-0.27891738290705137,-0.5209192578471643,-0.03691550796693846
0.06687755102040804,-0.2868387403809816,-0.5279867498488545,-0.045690730913108685
0.12006122448979584,-0.2947600978549119,-0.5375584190583493,-0.051961776651474556
0.17324489795918363,-0.3026814553288422,-0.5495840563706307,-0.05577885428705376
0.2264285714285712,-0.31060281280277247,-0.5639444227611375,-0.05726120284440739
0.279612244897959,-0.3185241702767028,-0.5804673999744661,-0.05658094057893964
0.3327959183673468,-0.3264455277506331,-0.5989482747932945,-0.05394278070797176
0.38597959183673436,-0.33436688522456337,-0.6191693536482079,-0.04956441680091883
0.4391632653061224,-0.3422882426984937,-0.640915689875923,-0.043660795521064555
0.49234693877550995,-0.350209600172424,-0.6639857396545685,-0.03643346069027936
0.545530612244898,-0.35813095764635433,-0.688197294194072,-0.02806462109863661
0.5987142857142855,-0.3660523151202846,-0.7133897802012157,-0.018714850039353526
0.6518979591836731,-0.3739736725942149,-0.7394241481565891,-0.008523197031840679
0.7050816326530611,-0.38189503006814524,-0.7661813723206211,0.0023913121843306406
0.7582653061224487,-0.3898163875420755,-0.7935602951220057,0.01392752003785469
0.8114489795918367,-0.39773774501600584,-0.8214752820446936,0.02599979201268182
0.8646326530612243,-0.4056591024899361,-0.8498539527296348,0.03853574774976265
0.9178163265306123,-0.41358045996386644,-0.8786351201758691,0.05147420024813626
0.971,-0.42150181743779674,-0.907766988207241,0.06476335333164757
