poverty_strata,allocation_residual
Medium,1.3807007610635562
Low (bottom 25%),-0.35094701712368
Low (bottom 25%),-0.10159410698840822
Medium,-0.6681027709762601
Low (bottom 25%),0.009907139860368222
High (top 25%),1.0884607385181155
Medium,-0.0579416906413325
Low (bottom 25%),0.0542017587314919
Low (bottom 25%),0.24081910506418105
Low (bottom 25%),-0.13206146388161055
Low (bottom 25%),0.017265837147907574
High (top 25%),0.1530907471440031
Medium,0.2585245773463884
Medium,0.3862325085308722
High (top 25%),0.8279804327319752
Medium,1.2557471747609767
Low (bottom 25%),-0.15313203819313825
Medium,0.051923450161496916
Medium,-0.0901379785798364
High (top 25%),5.908295873627394
Low (bottom 25%),-0.04459469878401994
Low (bottom 25%),0.1370720697768392
Low (bottom 25%),-0.5106601150640756
Low (bottom 25%),-0.5205396774292494
High (top 25%),0.7823724057081151
Low (bottom 25%),0.009294040660372465
Low (bottom 25%),0.00509299946523398
Low (bottom 25%),0.12520285535235373
Low (bottom 25%),0.24239055601574344
Low (bottom 25%),0.041596144627103045
Medium,0.39945435010016195
Low (bottom 25%),0.36746487029749697
Low (bottom 25%),-0.6087799544737061
Low (bottom 25%),-0.007615972657127285
Low (bottom 25%),0.4780556501358056
Medium,0.7704263684662502
Medium,0.3231566626657842
Medium,2.000014665128431
High (top 25%),1.4718568533467864
Medium,0.9856502238287965
High (top 25%),-0.6571651101212769
Low (bottom 25%),-0.4645256955497008
Low (bottom 25%),-0.27265059770809663
Medium,0.45837999085482406
Medium,1.2026965372197795
Medium,0.37198656831696947
Medium,-0.16344343276370982
Medium,-0.5602280435813404
Low (bottom 25%),-1.0395720449039694
Medium,1.281145741684287
Medium,-0.12364177023998257
Medium,-0.31460841866587835
Medium,0.1196954003071512
High (top 25%),-1.144979996433361
High (top 25%),-0.2963288575066546
Medium,-1.5779915515557648
Medium,-1.427221076738109
Medium,-1.2400147563948212
High (top 25%),-1.749802314144964
Medium,-1.9519873464437523
High (top 25%),0.22178207258317312
Medium,-0.8776408064670567
Medium,-0.5478824690941346
Medium,0.3972871033599557
Medium,-1.372730304023457
High (top 25%),-0.11902695734239581
Medium,-0.16730345843525649
Low (bottom 25%),0.2015008531738762
Medium,0.8056655805372538
Medium,-0.014331240475770217
High (top 25%),-1.1299185539983094
High (top 25%),-0.5155236410216588
High (top 25%),0.009626766362379812
High (top 25%),-0.25236594166346976
Medium,-0.38073532482472916
High (top 25%),-0.3029604177942788
Medium,-1.3853112619894576
High (top 25%),-0.8429099284038785
High (top 25%),-1.7081105155307543
Medium,-2.2581802240964306
High (top 25%),-1.0264334544697098
Medium,-1.234087269385747
Medium,-1.3005018523352827
Medium,-1.6157511021527489
High (top 25%),-0.7831633614326917
Medium,-1.2275731631619151
High (top 25%),-1.3737922164381982
Medium,-1.4634802800471303
High (top 25%),-0.7967562106894027
Medium,-0.7749011027048794
Medium,-1.1535358491605072
Medium,-2.2547361981200704
High (top 25%),-1.2202770706207768
Medium,0.27726511107382407
Medium,-0.5813884729094566
Medium,-1.9218022482301496
Medium,-1.9690300561450833
