poverty_strata,allocation_residual
Medium,-0.9317461948241197
High (top 25%),-0.3964556689127635
High (top 25%),-0.2915056051071149
Medium,-1.7773807876987657
Medium,-1.797855410452302
Medium,-2.5168164827297734
Medium,-1.8672799919362837
High (top 25%),-1.5148826984592543
High (top 25%),-1.7641052833052875
Low (bottom 25%),-1.367112785402164
High (top 25%),-2.12591052882631
Medium,-2.238205609307343
Medium,-1.8757436678008654
Medium,-1.7611489310886383
Medium,-1.6633492036419895
Medium,-2.131101892874028
High (top 25%),-1.8778406014139288
Low (bottom 25%),-1.7233129262043214
Medium,-1.900067912033566
Low (bottom 25%),-1.1067148009630918
Medium,-1.7314018118458723
Medium,-1.3474033981173372
High (top 25%),-1.5833985595021414
Medium,-2.0670197963742787
Medium,-1.975366859566741
Medium,-1.8996898277958927
Medium,-0.7223058564395471
Medium,-1.0706846903632503
Medium,0.7642904801548659
Medium,-0.412096465868168
Low (bottom 25%),-1.6525012193183897
Medium,0.04663156063291153
Medium,-1.4544878811498674
Medium,-1.1877101057271335
High (top 25%),-2.170865883442577
Medium,-1.3364519076019747
Medium,-1.6151579886194731
Low (bottom 25%),-1.225442518359602
Medium,-2.079948472674553
Medium,-1.7059661310428966
Low (bottom 25%),-0.8138990605345726
Medium,0.3578326922723077
Low (bottom 25%),-0.216000756420802
Low (bottom 25%),0.3538739880345027
Low (bottom 25%),-0.46299704320313645
Medium,-0.4187810183342178
Low (bottom 25%),-0.43694697985987635
Medium,-0.7651016789572352
Low (bottom 25%),0.6739860301727156
Low (bottom 25%),0.05297255802896363
Medium,-0.3342380321784021
Low (bottom 25%),-0.6819044118810619
Low (bottom 25%),-0.11686673519437607
High (top 25%),-1.435172933553279
Medium,-1.0357675502106176
Medium,-1.4809887003388158
Medium,-1.2682637215746935
High (top 25%),-1.4771658583063807
Medium,-1.4704825861723845
Medium,-1.694626278674997
Medium,-1.7225253837557346
Medium,-1.9350612260141575
Medium,-1.3456650307439315
High (top 25%),-1.1557215476892266
Low (bottom 25%),-2.1889420918061564
Medium,-0.9421797687937302
Medium,-1.1251592726156607
Low (bottom 25%),-1.8548629686951512
Medium,-2.117959211260581
Medium,-1.4848435114997283
Medium,-2.0437416332076705
Low (bottom 25%),-1.2261931090023983
High (top 25%),-1.0635723545983848
Low (bottom 25%),-1.2611553205087291
Medium,-1.5402853853723357
Low (bottom 25%),-1.1817800366652185
Medium,-1.9845892427567353
