poverty,pred,ci_lo,ci_hi
-1.474,1.0944307232729669,0.4264799107852181,1.7623815357607158
-1.4362653061224488,1.0680281195275503,0.42042255905174886,1.7156336800033518
-1.398530612244898,1.0416255157821337,0.41422213732458535,1.669028894239682
-1.360795918367347,1.015222912036717,0.40786436889654654,1.6225814551768876
-1.323061224489796,0.9888203082913005,0.40133314772062845,1.5763074688619727
-1.2853265306122448,0.9624177045458839,0.39461026268723187,1.530225146404536
-1.2475918367346939,0.9360151008004673,0.387675077175182,1.4843551244257527
-1.209857142857143,0.909612497055051,0.3805041572291453,1.4387208368809565
-1.1721224489795918,0.8832098933096343,0.37307084136211943,1.393348945257149
-1.1343877551020407,0.8568072895642177,0.36534474505535264,1.3482698340730828
-1.0966530612244898,0.8304046858188011,0.3572911938604943,1.3035181777771079
-1.058918367346939,0.8040020820733847,0.34887058110309005,1.2591335830436794
-1.0211836734693878,0.7775994783279679,0.34003765028237687,1.2151613063735591
-0.9834489795918367,0.7511968745825515,0.3307407094067257,1.1716530397583773
-0.9457142857142857,0.724794270837135,0.32092079610679464,1.1286677455674754
-0.9079795918367347,0.6983916670917184,0.3105108301948794,1.0862725039885575
-0.8702448979591837,0.6719890633463018,0.2994348163466719,1.0445433103459316
-0.8325102040816327,0.6455864596008852,0.28760719544195934,1.0035657237598112
-0.7947755102040817,0.6191838558554686,0.2749324891730595,0.9634352225378777
-0.7570408163265306,0.5927812521100521,0.2613054360355113,0.9242570681845927
-0.7193061224489796,0.5663786483646355,0.2466118691231159,0.8861454276061551
-0.6815714285714286,0.5399760446192189,0.23073061966463304,0.8492214695738047
-0.6438367346938776,0.5135734408738023,0.21353671664020818,0.8136101651073964
-0.6061020408163266,0.48717083712838577,0.19490605613870698,0.7794356181180646
-0.5683673469387756,0.46076823338296924,0.1747215032675915,0.746814963498347
-0.5306326530612245,0.4343656296375527,0.1528800621618998,0.7158511971132056
-0.4928979591836735,0.4079630258921361,0.12930036088457425,0.6866256908996979
-0.4551632653061224,0.3815604221467195,0.10392937142332026,0.6591914728701187
-0.4174285714285715,0.355157818401303,0.07674718091222205,0.633568455890384
-0.3796938775510206,0.32875521465588653,0.04776886428809746,0.6097415650236756
-0.34195918367346945,0.30235261091046983,0.017043062518588725,0.587662159302351
-0.3042244897959183,0.2759500071650532,-0.015352431888903395,0.5672524462190098
-0.2664897959183674,0.24954740341963674,-0.049317192808529337,0.5484119996478029
-0.2287551020408165,0.22314479967422027,-0.08473560899625868,0.5310252083446992
-0.19102040816326538,0.19674219592880363,-0.12148415196246262,0.5149685438200698
-0.15328571428571425,0.17033959218338693,-0.15943765722287687,0.5001168415896508
-0.11555102040816334,0.14393698843797043,-0.1984742018644854,0.48634817874042624
-0.07781632653061243,0.11753438469255405,-0.23847850207892768,0.4735472714640358
-0.040081632653061305,0.09113178094713738,-0.2793439822749916,0.4616075441692663
-0.0023469387755101767,0.06472917720172065,-0.3209737784614551,0.4504321328648964
0.03538775510204073,0.03832657345630419,-0.36328096153804346,0.43993410845065184
0.07312244897959164,0.011923969710887742,-0.40618823724532915,0.4300361766671046
0.11085714285714277,-0.014478634034528955,-0.4496273285425055,0.4206700604734475
0.1485918367346939,-0.04088123777994561,-0.4935381921535971,0.4117757165937059
0.1863265306122448,-0.0672838415253621,-0.5378681736469271,0.4033004905962029
0.2240612244897957,-0.09368644527077849,-0.5825711681026587,0.3951982775611017
0.26179591836734684,-0.12008904901619515,-0.6276068261266577,0.3874287280942675
0.29953061224489796,-0.14649165276161183,-0.6729398261201314,0.37995652059690777
0.33726530612244887,-0.17289425650702822,-0.7185392213573731,0.37275070834331675
0.375,-0.19929686025244497,-0.764377862751363,0.36578414224647304
