poverty_strata,allocation_residual
High (top 25%),-0.7203420563297662
Medium,-0.8580162780950222
High (top 25%),-0.7602890575914977
Medium,-0.12458272118579261
Medium,-1.268881702679176
Medium,-1.018552022173484
Medium,-0.3581862361563029
Medium,-0.6512496818794725
Medium,-0.9785834377063674
Medium,0.3611990190174844
Medium,-1.1683017931829278
Low (bottom 25%),0.5309150484908748
High (top 25%),0.008181316477939729
Low (bottom 25%),0.11639858755265882
High (top 25%),-1.6053873149521163
High (top 25%),-1.7793054894563531
Medium,-1.34777151723253
Medium,-0.46133274708367766
Low (bottom 25%),0.20684183075147644
High (top 25%),-0.3134539094807659
Medium,-0.0840367651169368
Medium,-0.6994156550762238
Medium,-0.7811724553817552
Low (bottom 25%),-0.39323161011863383
High (top 25%),-0.48930363356251255
Medium,-0.381627001683941
High (top 25%),-0.5480015175202773
Medium,-0.26525433620863886
Medium,-0.4772061339485508
High (top 25%),-0.6795422735172563
Medium,-1.3035700306712443
Medium,2.1794245091169886
Medium,0.638367165458361
High (top 25%),0.7282520815188073
High (top 25%),2.7977635356718924
High (top 25%),0.9343290269791066
Medium,0.30187958285410466
Medium,-0.06054143055392807
Medium,0.36317901133159725
Low (bottom 25%),-0.47163206667931734
Low (bottom 25%),-0.3516089358073065
Medium,-0.6133217201817609
Medium,-1.2246320194453588
Medium,-0.6796421257883243
Low (bottom 25%),0.15798173893536002
Low (bottom 25%),0.6352463781817907
Medium,1.8847618163061333
Low (bottom 25%),1.9770276977383598
Low (bottom 25%),1.6483266962472378
Low (bottom 25%),0.3745759140254534
Medium,1.2116526380297936
Medium,2.256414641296628
Medium,1.2084341838791264
Low (bottom 25%),0.7249550886326316
Low (bottom 25%),-0.19431573000458235
Medium,1.7701588348239434
Medium,1.8857997181270776
Medium,-2.333460772850227
High (top 25%),-0.3684888022609397
High (top 25%),-0.8476180969390915
Medium,-0.4650253661593651
Medium,-2.2070261393884167
Low (bottom 25%),-1.4327320064638223
High (top 25%),-1.3178939613278826
Medium,-1.34870656860706
Medium,-0.7627414342251685
Medium,-0.3374270122271531
Medium,-0.82110593984855
Medium,-1.577471669064457
Medium,-1.4941158583183818
High (top 25%),-0.9863619450806261
High (top 25%),-1.0872858978385858
Low (bottom 25%),-1.499693997928555
High (top 25%),-1.7102488306993335
High (top 25%),-1.0088376571928928
Low (bottom 25%),-0.8498798280506991
Medium,-1.5825187905624036
High (top 25%),-1.2179199657419428
High (top 25%),-0.9664681143273266
Low (bottom 25%),-0.1339387219003403
Medium,-1.634066986528096
Medium,-0.9032236694817858
Medium,-2.170030682631235
Medium,0.4229315508213714
Low (bottom 25%),-1.8035379401112863
Medium,-1.6179260275657061
Medium,0.6838837922051255
Low (bottom 25%),-0.709045701217751
Medium,-1.0652367458180114
Medium,-1.7819195007720283
Medium,-2.3892872754375567
Low (bottom 25%),0.41923061457979693
Low (bottom 25%),-0.9956545005429079
Low (bottom 25%),-0.6222494256250719
High (top 25%),-0.8890713625110703
Low (bottom 25%),-0.8582778298199178
Low (bottom 25%),-1.7583922167683523
Medium,-2.224222572475389
