poverty,pred,ci_lo,ci_hi
-1.834,0.8762363765401923,0.8105744230814096,0.9418983299989749
-1.7679795918367347,0.8317645391368457,0.76810483953152,0.8954242387421714
-1.7019591836734695,0.7872927017334994,0.7256329611437896,0.8489524423232092
-1.6359387755102042,0.7428208643301533,0.6831585571398229,0.8024831715204837
-1.5699183673469388,0.698349026926807,0.6406813650798981,0.7560166887737159
-1.5038979591836736,0.6538771895234609,0.5982010853095476,0.7095532937373741
-1.4378775510204083,0.6094053521201146,0.5557173742114554,0.6630933300287738
-1.3718571428571429,0.5649335147167683,0.5132298359565887,0.616637193476948
-1.3058367346938775,0.520461677313422,0.47073801235714513,0.5701853422696989
-1.2398163265306124,0.47598983991007593,0.42824137030145576,0.5237383095186962
-1.173795918367347,0.4315180025067295,0.38573928608545344,0.47729671892800557
-1.1077755102040818,0.3870461651033835,0.3432310257297956,0.43086130447697146
-1.0417551020408164,0.3425743277000371,0.3007157200618548,0.3844329353382194
-0.9757346938775511,0.2981024902966909,0.2581923329126278,0.338012647680754
-0.9097142857142858,0.25363065289334474,0.21565962017935192,0.29160168560733757
-0.8436938775510204,0.20915881548999857,0.1731160766616773,0.24520155431831983
-0.7776734693877552,0.1646869780866522,0.1305598663855563,0.1988140897877481
-0.7116530612244898,0.12021514068330591,0.08798873043015158,0.15244155093646022
-0.6456326530612246,0.07574330327995979,0.04539986384928252,0.10608674271063706
-0.5796122448979593,0.03127146587661352,0.0027897498276324567,0.05975318192559459
-0.5135918367346939,-0.013200371526732814,-0.03984606565616817,0.013445322602702538
-0.44757142857142873,-0.057672208930078954,-0.08251328209765973,-0.03283113576249817
-0.38155102040816335,-0.10214404633342523,-0.12521926790392834,-0.07906882476292211
-0.315530612244898,-0.1466158837367715,-0.16797364155147573,-0.12525812592206728
-0.24951020408163282,-0.1910877211401176,-0.21078906173278644,-0.17138638054744876
-0.18348979591836745,-0.23555955854346391,-0.25368227515434094,-0.2174368419325869
-0.11746938775510207,-0.2800313959468102,-0.2966754317404815,-0.2633873601531389
-0.0514489795918367,-0.32450323335015646,-0.3397975470509048,-0.3092089196494081
0.014571428571428457,-0.36897507075350267,-0.3830856756160102,-0.35486446589099513
0.08059183673469383,-0.41344690815684887,-0.4265847672490975,-0.40030904906460024
0.1466122448979592,-0.45791874556019513,-0.4703444667627159,-0.44549302435767435
0.21263265306122436,-0.5023905829635412,-0.5144111814183105,-0.49036998450877184
0.27865306122448974,-0.5468624203668876,-0.5588161670996852,-0.53490867363409
0.3446734693877551,-0.5913342577702339,-0.6035649719205183,-0.5791035436199494
0.4106938775510205,-0.6358060951735801,-0.6486353473042814,-0.6229768430428788
0.47671428571428587,-0.6802779325769265,-0.6939852330322778,-0.6665706321215752
0.5427346938775508,-0.7247497699802725,-0.7395650153459923,-0.7099345246145528
0.6087551020408162,-0.7692216073836187,-0.7853273187511033,-0.753115896016134
0.6747755102040816,-0.8136934447869649,-0.8312319001349139,-0.796154989439016
0.7407959183673469,-0.8581652821903114,-0.8772467372518183,-0.8390838271288045
0.8068163265306123,-0.9026371195936576,-0.9233472010147833,-0.8819270381725318
0.8728367346938777,-0.9471089569970037,-0.9695146270741971,-0.9247032869198103
0.9388571428571426,-0.9915807944003496,-1.015734917540705,-0.967426671259994
1.004877551020408,-1.036052631803696,-1.0619973867974113,-1.0101078768099807
1.0708979591836734,-1.0805244692070424,-1.108293876702007,-1.0527550617120778
1.1369183673469387,-1.1249963066103885,-1.1546181010781773,-1.0953745121425997
1.2029387755102041,-1.169468144013735,-1.2009651669888588,-1.137971121038611
1.2689591836734695,-1.213939981417081,-1.247331226362906,-1.1805487364712561
1.3349795918367344,-1.2584118188204272,-1.29371322184781,-1.2231104157930444
1.401,-1.3028836562237738,-1.3401087002976815,-1.265658612149866
