Version,Class,N_cells,Area_share,WP_pop_share,Meta_pop_share
median,HH,94,0.40516747746765475,0.7843493928826193,0.7926883684169476
median,LH,22,0.09482858950192506,0.03410376637098571,0.0857158100902472
median,LL,94,0.40517780062708697,0.09524619915094726,0.08874477214121396
median,HL,22,0.09482613240333328,0.0863006415954479,0.03285104935159128
quartile,HH,42,0.18102776120261424,0.5341828685645945,0.5381580552791617
quartile,LH,0,0.0,0.0,0.0
quartile,LL,37,0.15947511594893232,0.018589064167766463,0.017034997590773624
quartile,HL,1,0.004309464275777245,0.007738199649607419,0.0009061284467889282
quartile,other,152,0.6551876585726761,0.4394898676180318,0.4439008186832759
