Version,Class,N_cells,Area_share,WP_pop_share,Meta_pop_share
median,HH,14751,0.3783498440957408,0.9176369206558376,0.9198394490481723
median,LH,4666,0.11899596320033151,0.011897746799413966,0.045808806048007814
median,LL,14751,0.3795295188919158,0.03241947316149711,0.024015525462179117
median,HL,4666,0.12312467381201192,0.038045859383251286,0.010336219441640853
quartile,HH,6990,0.17919108561739913,0.8243799538367996,0.8469232428431677
quartile,LH,473,0.012107124001838112,0.0006096062879347694,0.010075896252696896
quartile,LL,5123,0.13129046755088056,0.005896133640122769,0.005678383863592024
quartile,HL,47,0.0012606107937290483,0.0007124729296729371,6.324235179626496e-05
quartile,other,26201,0.6761507120361532,0.16840183330546987,0.13725923468874712
