cell_id,region,x_meta,x_wp,wealth,wealth_rank,x_coord,y_coord,area,distance_to_center,log_density,p_meta,p_wp,residual,pop_meta,pop_worldpop
13233020100003,PHI_CagayandeOroCity,12.953966747338823,334.4881591796875,-0.844,0.021052631578947368,663629.986631731,926015.7419987867,5817585.177176971,14800.618963459521,-9.763794335218414,9.737521223727202e-05,0.0003712574625505157,-1.338323349685588,12.953966747338823,334.4881591796875
13233020100010,PHI_CagayandeOroCity,16.62950746702903,174.87152099609375,-0.422,0.21052631578947367,666040.6607973982,928428.9440539838,5817057.469456447,12150.776492124305,-10.412253563857874,0.0001250043211152404,0.0001940946349688281,-0.43999725885451024,16.62950746702903,174.87152099609375
13233020100011,PHI_CagayandeOroCity,47.99667889440378,1746.1087646484375,-0.137,0.45263157894736844,668460.4534506507,928438.314043773,5817174.026158912,9731.391392587226,-8.111180111195798,0.00036079194004111153,0.0019380533854778217,-1.6811376643808675,47.99667889440378,1746.1087646484375
13233020100012,PHI_CagayandeOroCity,31.18101007077056,1069.1065673828125,0.459,0.6526315789473685,666049.8903655406,926024.9530761496,5817700.070513108,12425.908060532878,-8.601836969808316,0.00023438824049967912,0.0011866303201164463,-1.6218936752956503,31.18101007077056,1069.1065673828125
13233020100020,PHI_CagayandeOroCity,14.709074364321635,421.00482177734375,-0.064,0.5157894736842106,661219.043855753,923602.5895851026,5818112.939163832,17713.09330927093,-9.533842243104415,0.00011056838927987514,0.00046728464839502413,-1.441303670016201,14.709074364321635,421.00482177734375
13233020100021,PHI_CagayandeOroCity,21.60890739980675,1051.4415283203125,-0.514,0.12631578947368421,663639.0586612247,923611.6424326905,5818226.168471381,15407.26975909605,-8.618588605480035,0.0001624345642771934,0.0011670234150640184,-1.9719359271624703,21.60890739980675,1051.4415283203125
13233020100022,PHI_CagayandeOroCity,52.68539298258168,2922.119873046875,-0.097,0.49473684210526314,661227.9590251014,921198.3814352844,5818752.320470514,18537.67604242687,-7.596531803015687,0.0003960370922294541,0.0032433399495996602,-2.1028508306854152,52.68539298258168,2922.119873046875
13233020100023,PHI_CagayandeOroCity,14.958848716362825,96.47962188720703,-0.545,0.1,663648.1077719271,921207.4113869859,5818865.5749145,16348.44906021613,-11.007284068416286,0.0001124459477926949,0.00010708534405985416,0.04884647302363008,14.958848716362825,96.47962188720703
13233020100030,PHI_CagayandeOroCity,12.286047652098375,243.59103393554688,-0.144,0.4421052631578947,666059.096682188,923620.8302793212,5818341.087379814,13142.504568591565,-10.081035013889856,9.235445180732693e-05,0.0002703682826344713,-1.0741504151192163,12.286047652098375,243.59103393554688
13233020100100,PHI_CagayandeOroCity,101.9739451572954,1207.853759765625,0.093,0.5684210526315789,670880.2699930816,928447.8197286372,5817292.271994056,7312.259833015908,-8.479745154715726,0.0007665400680711612,0.0013406295848628078,-0.5590075951792505,101.9739451572954,1207.853759765625
13233020100101,PHI_CagayandeOroCity,329.38263548814126,1389.2421875,-0.068,0.5052631578947369,673300.110768149,928457.4611154746,5817412.207077887,4893.793709752579,-8.339852394261316,0.002475975480196513,0.001541957511034614,0.47358170700946217,329.38263548814126,1389.2421875
13233020100102,PHI_CagayandeOroCity,94.3011556214314,2620.91064453125,-0.263,0.3368421052631579,670889.7688339952,926043.7812787843,5817934.925448114,7760.532588938463,-7.70517882232278,0.0007088635644893996,0.0029090196730621495,-1.4119082403137853,94.3011556214314,2620.91064453125
13233020100103,PHI_CagayandeOroCity,153.89022923336236,1107.091796875,-0.414,0.22105263157894736,673309.7442557404,926053.3984177221,5818054.8872974925,5541.152168666737,-8.56698469876481,0.0011567957541510285,0.0012287911545993452,-0.06037697783907014,153.89022923336236,1107.091796875
13233020100110,PHI_CagayandeOroCity,1341.750290752838,9767.0693359375,0.728,0.7157894736842105,675719.9761193293,928467.2382112825,5817533.831575792,2478.0144159870956,-6.389615255202515,0.010085962229084826,0.010840734652930166,-0.07216618667326334,1341.750290752838,9767.0693359375
13233020100111,PHI_CagayandeOroCity,792.5874605598427,3951.0966796875,0.837,0.7578947368421053,678139.8663901155,928477.1510231561,5817657.145600801,208.62485957367932,-7.294659726571987,0.005957894882189976,0.004385429161945733,0.3064297134898794,792.5874605598427,3951.0966796875
13233020100112,PHI_CagayandeOroCity,288.9696104651149,805.3876342773438,-0.347,0.2736842105263158,675729.7442605902,926063.1509243478,5818176.538937619,3590.9311228068955,-8.885173766372535,0.0021721900092676618,0.0008939215373262006,0.8878730871765342,288.9696104651149,805.3876342773438
13233020100113,PHI_CagayandeOroCity,242.50869167422823,1569.424560546875,0.192,0.6105263157894737,678149.7691921355,926073.03880574,5818299.880483064,2607.1992223862253,-8.218054351065556,0.0018229424068762373,0.0017419468044605666,0.0454485592338541,242.50869167422823,1569.424560546875
13233020100120,PHI_CagayandeOroCity,43.58238329853553,989.8817749023438,-0.671,0.031578947368421054,670899.2437450945,923639.6109964851,5818575.994588483,8862.462878563807,-8.678980598593483,0.0003276095968325564,0.0010986965783077245,-1.2100569672571995,43.58238329853553,989.8817749023438
13233020100121,PHI_CagayandeOroCity,91.65471590496486,1054.150390625,-0.457,0.17894736842105263,673319.3534743332,923649.2038806517,5818695.9831395,7001.449935050648,-8.616096332197845,0.0006889702272523694,0.0011700300546655608,-0.529586596988973,91.65471590496486,1054.150390625
13233020100122,PHI_CagayandeOroCity,22.52493453940066,166.83294677734375,-0.637,0.05263157894736842,670908.6947196617,921235.3092145926,5819215.478694582,10412.645483389406,-10.459683020080305,0.00016932035755365786,0.00018517240383725308,-0.08949472583788007,22.52493453940066,166.83294677734375
13233020100123,PHI_CagayandeOroCity,56.798420846680656,506.95977783203125,-0.56,0.07368421052631578,673328.9384171139,921244.8778371331,5819335.493884322,8882.506059952631,-9.348264970100807,0.0004269548002190656,0.000562688380941957,-0.2760477676283189,56.798420846680656,506.95977783203125
13233020100130,PHI_CagayandeOroCity,244.5180105597192,2337.186279296875,-0.299,0.3157894736842105,675739.4877936514,923658.931791127,5818817.661858739,5586.584282518658,-7.819904608096175,0.0018380464948163833,0.002594106319600055,-0.3445387359047012,244.5180105597192,2337.186279296875
13233020100131,PHI_CagayandeOroCity,95.35078143474954,844.36083984375,-0.481,0.16842105263157894,678159.6470467384,923668.7947349726,5818941.030859778,5011.235515317814,-8.838048911102794,0.0007167536215147335,0.0009371789531986306,-0.2681420590194315,95.35078143474954,844.36083984375
13233020100132,PHI_CagayandeOroCity,166.7225897439612,4413.40087890625,-0.239,0.35789473684210527,675749.2067116046,921254.5811445059,5819457.199618584,7815.872559882978,-7.184316705093938,0.0012532568500135607,0.004898553107347183,-1.3631941749725358,166.7225897439612,4413.40087890625
13233020100212,PHI_CagayandeOroCity,10.4830690906249,396.55328369140625,-0.445,0.18947368421052632,666086.5760579655,916407.6743035328,5820254.625659261,17235.821265780487,-9.594044151719476,7.88014279725666e-05,0.0004401452243642825,-1.7201725678364528,10.4830690906249,396.55328369140625
13233020100213,PHI_CagayandeOroCity,11.190846292453555,727.7183837890625,-0.333,0.28421052631578947,668507.0384836877,916416.926399782,5820371.311798505,15624.307921807798,-8.986960479048523,8.412180254110518e-05,0.0008077143336835129,-2.2619416048255907,11.190846292453555,727.7183837890625
13233020100300,PHI_CagayandeOroCity,24.694587327114863,509.3691711425781,-0.641,0.042105263157894736,670918.1217509941,918830.8762660502,5819853.377054429,12242.041018574462,-9.343612585670122,0.00018562967845928935,0.0005653626318002034,-1.1137132765695015,24.694587327114863,509.3691711425781
13233020100301,PHI_CagayandeOroCity,93.5546975766518,2309.27392578125,-0.358,0.24210526315789474,673338.4990772854,918840.4206201258,5819973.418820265,10970.054453662868,-7.832117816220117,0.0007032524252952216,0.002563125642838777,-1.2932667477077777,93.5546975766518,2309.27392578125
13233020100303,PHI_CagayandeOroCity,47.3586080698193,1253.0784912109375,-0.198,0.3894736842105263,673348.0354480671,916435.8325626815,5820609.757228459,13166.310286098658,-8.443556987942316,0.00035599554962436063,0.0013908257385385815,-1.3627344675242579,47.3586080698193,1253.0784912109375
13233020100310,PHI_CagayandeOroCity,87.94236117973136,3045.333984375,0.01,0.5473684210526316,675758.9010075572,918850.0993174616,5820095.151505185,10125.734313447889,-7.555461311618774,0.0006610643868007469,0.0033800986271990932,-1.6318088027314115,87.94236117973136,3045.333984375
13233020100311,PHI_CagayandeOroCity,40.99920534339027,636.2210083007812,-0.557,0.08421052631578947,678179.3278856925,918859.9123650856,5820218.575221779,9820.037437670077,-9.121302374577107,0.0003081917994479333,0.0007061589197725748,-0.8291178134874477,40.99920534339027,636.2210083007812
