poverty,pred,ci_lo,ci_hi
-2.257,-0.48403654413441594,-0.7388894234654793,-0.22918366480335267
-2.1942653061224493,-0.4571691531539328,-0.6994948390171406,-0.214843467290725
-2.131530612244898,-0.4303017621734494,-0.6602091293447692,-0.20039439500212966
-2.068795918367347,-0.40343437119296627,-0.6210509341082356,-0.1858178082776969
-2.006061224489796,-0.37656698021248297,-0.5820431368713425,-0.1710908235536235
-1.9433265306122451,-0.3496995892319998,-0.543214046005571,-0.15618513245842863
-1.880591836734694,-0.3228321982515166,-0.5045989458438029,-0.14106545065923032
-1.817857142857143,-0.2959648072710333,-0.46624213284616345,-0.12568748169590316
-1.755122448979592,-0.26909741629055,-0.4281995727957125,-0.10999525978538746
-1.692387755102041,-0.2422300253100668,-0.3905423185598207,-0.09391773206031287
-1.62965306122449,-0.21536263432958355,-0.3533607791658174,-0.07736448949334973
-1.566918367346939,-0.18849524334910034,-0.31676975816914066,-0.06022072852906002
-1.504183673469388,-0.16162785236861718,-0.28091375200149377,-0.04234195273574058
-1.4414489795918368,-0.13476046138813383,-0.24597112668137838,-0.02354979609488926
-1.378714285714286,-0.10789307040765068,-0.21215432794630137,-0.003631812868999995
-1.315979591836735,-0.08102567942716743,-0.179701507758877,0.017650148904542126
-1.253244897959184,-0.0541582884466842,-0.1488543279372066,0.04053775104383821
-1.1905102040816329,-0.027290897466200944,-0.11982020211216457,0.06523840717976268
-1.1277755102040818,-0.0004235064857176996,-0.09272689789781,0.09187988492637458
-1.0650408163265308,0.026443884494765545,-0.06758840484733056,0.12047617383686166
-1.0023061224489798,0.05331127547524879,-0.04430090786520746,0.15092345881570504
-0.939571428571429,0.08017866645573195,-0.02267130563419821,0.1830286385456621
-0.8768367346938779,0.10704605743621518,-0.0024619637592268317,0.21655407863165718
-0.8141020408163269,0.13391344841669844,0.01656862246251868,0.2512582743708782
-0.7513673469387758,0.16078083939718169,0.034639961109746625,0.2869217176846167
-0.6886326530612248,0.18764823037766493,0.05193844555406543,0.3233580152012644
-0.6258979591836737,0.21451562135814817,0.06861606089464559,0.3604151818216508
-0.5631632653061227,0.24138301233863144,0.08479396637802725,0.39797205829923565
-0.5004285714285719,0.26825040331911454,0.1005677017333679,0.43593310490486115
-0.43769387755102085,0.2951177942995978,0.11601235319807698,0.47422323540111855
-0.3749591836734698,0.321985185280081,0.13118701658321041,0.5127833539769516
-0.31222448979591877,0.3488525762605643,0.146138405939834,0.5515667465812947
-0.24948979591836773,0.37571996724104756,0.16090367352849413,0.590536260953601
-0.1867551020408169,0.40258735822153063,0.17551257590344194,0.6296621405396193
-0.12402040816326565,0.42945474920201404,0.1899891253432853,0.6689203730607428
-0.06128571428571483,0.45632214018249717,0.20435284685466665,0.7082914335103276
0.00144897959183643,0.4831895311629805,0.2186197368269001,0.7477593254990609
0.06418367346938725,0.5100569221434637,0.23280299720320458,0.7873108470837227
0.1269183673469385,0.536924313123947,0.24691360084015002,0.8269350254077439
0.18965306122448933,0.5637917041044302,0.260960729617399,0.8666226785914615
0.2523877551020406,0.5906590950849135,0.27495211622158816,0.9063660739482389
0.3151224489795914,0.6175264860653966,0.28889431262207005,0.9461586595087232
0.3778571428571422,0.6443938770458799,0.302792902419058,0.9859948516727018
0.4405918367346935,0.6712612680263632,0.3166526699428734,1.025869866109853
0.5033265306122443,0.6981286590068464,0.330477735808883,1.0657795822048097
0.5660612244897956,0.7249960499873297,0.3442716662834159,1.1057204336912436
0.6287959183673464,0.7518634409678128,0.3580375620695762,1.1456893198660494
0.6915306122448976,0.7787308319482962,0.37177813081701544,1.185683533079577
0.7542653061224485,0.8055982229287793,0.38549574667928627,1.2257006991782722
0.817,0.8324656139092628,0.39919249950138763,1.265738728317138
