poverty,pred,ci_lo,ci_hi
-1.496,0.4939268457472379,0.050060240946885104,0.9377934505475907
-1.4460408163265306,0.4497036924496913,0.01811809109777912,0.8812892938016035
-1.3960816326530612,0.40548053915214466,-0.013838613131400723,0.8247996914356901
-1.3461224489795918,0.3612573858545982,-0.04581118747118795,0.7683259591803844
-1.2961632653061224,0.3170342325570516,-0.07780110913286231,0.7118695742469655
-1.2462040816326532,0.2728110792595053,-0.10981004201517236,0.655432200534183
-1.1962448979591835,0.22858792596195848,-0.1418398667099635,0.5990157186338805
-1.1462857142857144,0.18436477266441206,-0.17389271638821555,0.5426222617170396
-1.096326530612245,0.14014161936686564,-0.205971019929932,0.4862542586636633
-1.0463673469387755,0.095918466069319,-0.2380775540265753,0.4299144861652133
-0.9964081632653061,0.05169531277177237,-0.27021550646082076,0.3736061320043655
-0.9464489795918367,0.007472159474225934,-0.3023885533925424,0.3173328723409942
-0.8964897959183673,-0.0367509938233207,-0.3346009543030978,0.2610989666564564
-0.8465306122448979,-0.08097414712086723,-0.36685766934190756,0.20490937510017307
-0.7965714285714286,-0.12519730041841368,-0.39916450527587777,0.1487699044390504
-0.7466122448979592,-0.1694204537159603,-0.43152829819512806,0.0926873907632075
-0.6966530612244898,-0.21364360701350682,-0.4639571437585657,0.03666992973155209
-0.6466938775510204,-0.2578667603110534,-0.4964606893166436,-0.019272831305463145
-0.596734693877551,-0.3020899136086,-0.5290505070582772,-0.07512932015892285
-0.5467755102040817,-0.3463130669061464,-0.5617405738311791,-0.13088555998111367
-0.49681632653061225,-0.39053622020369294,-0.5945478920292058,-0.18652454837818017
-0.44685714285714284,-0.43475937350123955,-0.6274932975580769,-0.24202544944440216
-0.39689795918367343,-0.47898252679878606,-0.6606025159625706,-0.2973625376350016
-0.346938775510204,-0.5232056800963326,-0.6939075464761703,-0.352503813716495
-0.2969795918367346,-0.5674288333938793,-0.7274484748366317,-0.4074091919511269
-0.2470204081632652,-0.6116519866914257,-0.7612758345552422,-0.4620281388276093
-0.1970612244897958,-0.6558751399889723,-0.7954536404533428,-0.5162966395246018
-0.1471020408163266,-0.7000982932865186,-0.8300631788302317,-0.5701334077428055
-0.0971428571428572,-0.7443214465840653,-0.8652074958085268,-0.6234353973596037
-0.04718367346938779,-0.7885445998816119,-0.90101616988936,-0.6760730298738638
0.0027755102040816215,-0.8327677531791583,-0.9376492241981946,-0.727886282160122
0.05273469387755103,-0.876990906476705,-0.9752977913140677,-0.7786840216393422
0.10269387755102044,-0.9212140597742514,-1.014177579446951,-0.8282505401015519
0.15265306122448985,-0.9654372130717981,-1.0545104420109503,-0.8763639841326459
0.20261224489795926,-1.0096603663693446,-1.0964919042893724,-0.922828828449317
0.25257142857142867,-1.0538835196668912,-1.140250432206753,-0.9675166071270295
0.3025306122448981,-1.0981066729644378,-1.1858142719851579,-1.0103990739437176
0.3524897959183675,-1.1423298262619843,-1.2331034678684056,-1.051556184655563
0.4024489795918367,-1.1865529795595307,-1.281951809925542,-1.0911541491935193
0.4524081632653061,-1.2307761328570772,-1.3321461057293007,-1.1294061599848537
0.5023673469387755,-1.2749992861546238,-1.3834642929781518,-1.1665342793310958
0.5523265306122451,-1.3192224394521705,-1.4357011746382164,-1.2027437042661246
0.6022857142857143,-1.3634455927497169,-1.4886805141416928,-1.238210671357741
0.6522448979591835,-1.4076687460472632,-1.542257479088956,-1.2730800130055704
0.7022040816326531,-1.45189189934481,-1.5963159981915127,-1.3074678004981073
0.7521632653061223,-1.4961150526423563,-1.6507642211942646,-1.341465884090448
0.802122448979592,-1.5403382059399031,-1.7055297979780917,-1.3751466139017146
0.8520816326530611,-1.5845613592374495,-1.760555707347343,-1.408567011127556
0.9020408163265308,-1.6287845125349962,-1.8157968404530827,-1.4417721846169098
0.952,-1.6730076658325428,-1.8712173092918296,-1.474798022373256
