poverty_strata,allocation_residual
Medium,-0.38094853654488925
Low (bottom 25%),-0.43463763921304227
Low (bottom 25%),-0.08098368743304532
High (top 25%),0.587772050165279
Low (bottom 25%),0.45155331530958287
Low (bottom 25%),0.13537972114326804
High (top 25%),0.928557813545325
Medium,0.3863647966776492
Medium,-0.23979843965538683
Medium,0.36014076366956277
Medium,0.20042421935266866
Medium,-0.2901565310791275
Medium,-0.7057178604560819
Medium,0.009814752824302048
Medium,-0.08577753707075236
Medium,-0.27183502980560287
Low (bottom 25%),0.3112477775533947
Low (bottom 25%),-0.02551525569815604
Low (bottom 25%),0.5603237201655101
Low (bottom 25%),-0.2621610223150149
Medium,0.23459051874564424
Low (bottom 25%),-0.9041905712125126
Medium,0.1486831141790275
Medium,-0.0653727532083768
Low (bottom 25%),-0.8987300754153431
Low (bottom 25%),-0.6707153313560485
Low (bottom 25%),-0.13500609048276302
Medium,0.06877890182296094
High (top 25%),0.00048096944901273377
Low (bottom 25%),-0.0074679074247358986
Medium,-0.2791992571698832
Low (bottom 25%),0.3204571320053563
Medium,0.2614917803858024
Medium,0.8092718231727698
Low (bottom 25%),-0.18197615723558488
Medium,-0.05121545584347412
Low (bottom 25%),0.49404802105047296
Low (bottom 25%),0.6058854611801825
Medium,0.6419692756158611
Low (bottom 25%),0.8964274675044759
High (top 25%),0.8476659986849956
Medium,1.4612262349899874
Medium,1.1462950516347132
Medium,1.1093331177962005
Low (bottom 25%),-0.4844917869300964
Low (bottom 25%),0.92000717292763
Medium,-0.18423115153322847
Low (bottom 25%),0.14787072706155518
Low (bottom 25%),1.2771759489098098
Low (bottom 25%),1.3135522261665749
Medium,0.1350998086485204
Medium,0.6062588748841071
Medium,1.6264620656313011
Medium,-0.18065339119232202
Low (bottom 25%),0.49947066589940337
Medium,-0.44378188095232407
Low (bottom 25%),-0.09214977219882663
Medium,0.20825743649463166
Medium,-0.4767955875945525
Medium,-0.3334692548019328
Medium,0.5519567231232024
Medium,0.15763327632453025
Low (bottom 25%),0.5422618733130009
Medium,0.1698607335976948
Low (bottom 25%),-0.002385281278633895
Low (bottom 25%),-0.13770143417035324
Medium,0.06584196544188145
Medium,-0.0743319328235234
Medium,0.7064867027475856
Medium,0.8238295549242487
Medium,-0.21653920548887345
Medium,1.5400589089056769
Medium,1.176734814108186
Medium,1.5194703918278267
High (top 25%),4.114306412655673
Medium,0.43932929811176374
Medium,1.2425581610933079
Low (bottom 25%),0.11914104912468178
High (top 25%),0.20655687152392815
High (top 25%),-0.8390494164382334
Medium,1.0043414123739054
High (top 25%),-0.15978241044597896
Medium,-0.12227547898633685
Medium,0.4539317281604374
High (top 25%),2.144059965001152
Medium,0.9841942574332248
High (top 25%),-1.378689662081332
Medium,1.3685451184338564
Medium,-0.4885379524872461
Medium,-0.3850428498986125
Medium,0.6714040924855909
Low (bottom 25%),-0.1420725429010639
Medium,-0.18585444646826382
Medium,0.3747749639143957
Medium,-0.7557786709393821
High (top 25%),0.47020159243684045
High (top 25%),0.33819471242803395
Low (bottom 25%),-0.3042664308025995
Medium,-0.20513146831423543
Medium,-0.5916361820847131
Medium,-0.7391555164796756
High (top 25%),1.5393762408946738
High (top 25%),-0.9559072135796516
Medium,-0.9613319571480667
Low (bottom 25%),-1.9029864219931238
Medium,0.7429250212037407
Low (bottom 25%),-0.23849907360730796
Medium,0.18123277982287198
High (top 25%),2.211610006378547
Low (bottom 25%),-0.9151514570024876
Medium,-1.3390483786942144
High (top 25%),1.8118856085199224
High (top 25%),-0.3770179284837377
High (top 25%),0.13701798562805295
High (top 25%),-0.3032726455236732
Medium,-2.2207253836363985
Medium,-1.7709523966052354
High (top 25%),0.40555013416566277
High (top 25%),-1.50879092058507
High (top 25%),-1.3968868874427964
High (top 25%),-1.9430333309171894
Medium,-2.1816736491303335
High (top 25%),0.2380639916693466
High (top 25%),-2.135454059494455
Medium,-1.6086233676521506
High (top 25%),-0.5886318188188031
High (top 25%),-0.6087755415947526
Medium,0.6556593222883533
High (top 25%),0.26048915039689524
Medium,-0.20265912741278833
High (top 25%),2.8462184459391846
High (top 25%),0.13685834570499283
High (top 25%),0.3037857978296037
Low (bottom 25%),-0.22386594960272874
High (top 25%),0.7538172413945023
Low (bottom 25%),-0.014735919407656556
High (top 25%),-0.17591903205397957
High (top 25%),-0.8080188485133752
High (top 25%),-0.49091922748051403
Medium,0.6994065323893531
High (top 25%),2.774103841004079
Medium,-0.14988233227748016
